NO_OF_FRAMES	6282
NO_OF_CAMERAS	4
NO_OF_MARKERS	11
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-11, 15:41:33.098	68320.78217323
DATA_INCLUDED	3D
MARKER_NAMES	base_1	base_2	base_3	base_4	base_5	base_6					
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured
Frame	Time	base_1 X	base_1 Y	base_1 Z	base_2 X	base_2 Y	base_2 Z	base_3 X	base_3 Y	base_3 Z	base_4 X	base_4 Y	base_4 Z	base_5 X	base_5 Y	base_5 Z	base_6 X	base_6 Y	base_6 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	
4555	15.18000	458.416	-658.979	26.594	-401.506	-561.542	28.570	193.420	-491.665	28.481	249.075	-181.856	31.032	-93.255	-143.311	33.339	-239.473	-529.044	33.089	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4556	15.18333	458.421	-659.013	26.644	-401.497	-561.531	28.552	193.450	-491.688	28.657	249.084	-181.841	31.033	-93.280	-143.302	33.381	-239.498	-529.054	33.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4557	15.18667	458.396	-659.092	26.598	-401.525	-561.516	28.583	193.431	-491.680	28.603	249.067	-181.854	31.037	-93.251	-143.284	33.329	-239.467	-529.046	33.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	734.178	-236.795	63.766	0.000	0.000	0.000
4558	15.19000	458.409	-659.060	26.564	-401.495	-561.525	28.533	193.417	-491.638	28.640	249.088	-181.862	31.037	-93.241	-143.309	33.248	-239.467	-529.046	33.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	733.229	-236.758	64.066	0.000	0.000	0.000
4559	15.19333	458.380	-659.084	26.619	-401.506	-561.533	28.570	193.463	-491.692	28.698	249.069	-181.920	30.983	-93.265	-143.272	33.339	-239.481	-529.084	33.076	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	732.241	-236.451	64.400	0.000	0.000	0.000
4560	15.19667	458.427	-658.995	26.738	-401.529	-561.559	28.536	193.431	-491.677	28.537	249.075	-181.865	31.019	-93.260	-143.327	33.318	-239.467	-529.042	33.086	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	730.867	-236.052	65.087	0.000	0.000	0.000
4561	15.20000	458.387	-659.049	26.732	-401.526	-561.512	28.548	193.427	-491.692	28.606	249.055	-181.907	30.996	-93.236	-143.236	33.231	-239.475	-529.082	33.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	729.699	-235.736	65.539	0.000	0.000	0.000
4562	15.20333	458.410	-658.974	26.691	-401.518	-561.530	28.585	193.420	-491.690	28.636	249.031	-181.864	30.976	-93.228	-143.234	33.283	-239.467	-529.046	33.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	728.548	-235.435	65.946	0.000	0.000	0.000
4563	15.20667	458.424	-659.018	26.564	-401.493	-561.493	28.580	193.432	-491.683	28.659	249.040	-181.889	30.990	-93.239	-143.258	33.348	-239.459	-529.006	33.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	727.136	-235.094	66.635	0.000	0.000	0.000
4564	15.21000	458.426	-659.007	26.559	-401.495	-561.500	28.588	193.419	-491.675	28.594	249.085	-181.847	31.039	-93.251	-143.240	33.336	-239.498	-529.054	33.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	725.720	-234.626	67.357	0.000	0.000	0.000
4565	15.21333	458.449	-659.062	26.563	-401.517	-561.543	28.546	193.446	-491.685	28.625	249.070	-181.860	31.040	-93.261	-143.328	33.306	-239.475	-529.082	33.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	724.333	-234.086	68.022	0.000	0.000	0.000
4566	15.21667	458.398	-659.055	26.661	-401.506	-561.576	28.523	193.472	-491.689	28.712	249.072	-181.909	30.939	-93.263	-143.287	33.369	-239.473	-529.044	33.088	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	722.561	-233.468	68.999	0.000	0.000	0.000
4567	15.22000	458.429	-659.040	26.574	-401.482	-561.546	28.560	193.433	-491.668	28.590	249.076	-181.869	30.993	-93.241	-143.300	33.242	-239.467	-529.047	33.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	721.016	-232.892	69.819	0.000	0.000	0.000
4568	15.22333	458.412	-659.005	26.558	-401.516	-561.525	28.623	193.422	-491.648	28.539	249.081	-181.854	31.013	-93.239	-143.267	33.291	-239.496	-529.011	33.106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	719.571	-232.507	70.521	0.000	0.000	0.000
4569	15.22667	458.412	-659.057	26.630	-401.510	-561.572	28.537	193.444	-491.663	28.621	249.068	-181.847	31.071	-93.246	-143.249	33.302	-239.473	-529.044	33.088	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	717.650	-231.747	71.695	0.000	0.000	0.000
4570	15.23000	458.402	-659.010	26.636	-401.491	-561.493	28.590	193.452	-491.636	28.594	249.079	-181.889	30.989	-93.258	-143.301	33.252	-239.467	-529.046	33.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	715.849	-231.199	72.609	0.000	0.000	0.000
4571	15.23333	458.392	-659.052	26.583	-401.492	-561.512	28.570	193.441	-491.694	28.609	249.064	-181.837	31.005	-93.236	-143.313	33.300	-239.475	-529.082	33.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	713.816	-230.390	73.914	0.000	0.000	0.000
4572	15.23667	458.372	-658.973	26.615	-401.488	-561.529	28.550	193.427	-491.692	28.636	249.049	-181.894	31.001	-93.276	-143.262	33.368	-239.498	-529.054	33.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	711.783	-229.667	75.181	0.000	0.000	0.000
4573	15.24000	458.412	-659.021	26.591	-401.531	-561.575	28.501	193.426	-491.698	28.509	249.078	-181.885	31.043	-93.223	-143.268	33.299	-239.482	-529.118	33.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	709.500	-228.957	76.553	0.000	0.000	0.000
4574	15.24333	458.407	-659.040	26.653	-401.508	-561.528	28.577	193.442	-491.664	28.660	249.064	-181.873	30.985	-93.289	-143.324	33.363	-239.475	-529.087	33.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	707.047	-228.086	78.258	0.000	0.000	0.000
4575	15.24667	458.442	-659.029	26.595	-401.509	-561.527	28.546	193.423	-491.662	28.559	249.075	-181.881	31.043	-93.245	-143.326	33.253	-239.444	-529.075	33.069	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	704.448	-227.101	80.203	0.000	0.000	0.000
4576	15.25000	458.409	-658.993	26.671	-401.481	-561.518	28.564	193.441	-491.670	28.628	249.049	-181.883	30.966	-93.264	-143.343	33.309	-239.475	-529.087	33.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	701.801	-226.568	81.942	0.000	0.000	0.000
4577	15.25333	458.417	-659.024	26.644	-401.527	-561.551	28.539	193.465	-491.698	28.699	249.070	-181.912	31.004	-93.223	-143.279	33.210	-239.475	-529.087	33.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	698.872	-225.676	84.171	0.000	0.000	0.000
4578	15.25667	458.418	-659.039	26.675	-401.507	-561.527	28.563	193.455	-491.691	28.658	249.061	-181.852	30.981	-93.259	-143.279	33.324	-239.473	-529.044	33.088	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	695.567	-224.720	86.789	0.000	0.000	0.000
4579	15.26000	458.427	-658.999	26.623	-401.510	-561.506	28.569	193.423	-491.683	28.573	249.076	-181.861	31.004	-93.238	-143.260	33.314	-239.467	-529.046	33.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	692.533	-223.903	89.342	0.000	0.000	0.000
4580	15.26333	458.435	-659.048	26.566	-401.499	-561.492	28.600	193.413	-491.658	28.582	249.071	-181.897	30.975	-93.236	-143.211	33.394	-239.467	-529.046	33.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	689.190	-222.864	92.100	0.000	0.000	0.000
4581	15.26667	458.365	-659.082	26.663	-401.515	-561.518	28.557	193.436	-491.679	28.611	249.055	-181.879	31.024	-93.237	-143.289	33.288	-239.469	-529.085	33.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	685.951	-222.131	94.994	0.000	0.000	0.000
4582	15.27000	458.405	-659.107	26.502	-401.515	-561.484	28.596	193.435	-491.693	28.650	249.073	-181.911	30.961	-93.235	-143.266	33.284	-239.452	-529.116	33.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	682.544	-221.204	98.021	0.000	0.000	0.000
4583	15.27333	458.383	-659.077	26.717	-401.493	-561.504	28.579	193.438	-491.708	28.581	249.053	-181.872	30.988	-93.240	-143.267	33.282	-239.475	-529.082	33.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	678.926	-220.237	101.509	0.000	0.000	0.000
4584	15.27667	458.393	-659.070	26.650	-401.518	-561.540	28.545	193.425	-491.684	28.556	249.063	-181.901	30.929	-93.257	-143.271	33.374	-239.468	-529.051	33.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	675.382	-219.325	104.817	0.000	0.000	0.000
4585	15.28000	458.398	-659.049	26.551	-401.505	-561.527	28.539	193.432	-491.690	28.624	249.068	-181.917	31.044	-93.241	-143.263	33.269	-239.475	-529.082	33.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	671.620	-218.283	108.634	0.000	0.000	0.000
4586	15.28333	458.402	-659.063	26.640	-401.520	-561.555	28.535	193.444	-491.660	28.638	249.046	-181.842	31.038	-93.236	-143.241	33.333	-239.467	-529.046	33.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	667.755	-217.247	112.597	0.000	0.000	0.000
4587	15.28667	458.437	-659.055	26.543	-401.494	-561.495	28.612	193.437	-491.661	28.655	249.037	-181.883	30.999	-93.261	-143.283	33.401	-239.497	-529.015	33.124	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	663.759	-216.272	116.813	0.000	0.000	0.000
4588	15.29000	458.415	-659.046	26.602	-401.518	-561.538	28.558	193.461	-491.668	28.632	249.072	-181.862	31.007	-93.223	-143.227	33.373	-239.475	-529.082	33.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	659.872	-215.194	121.317	0.000	0.000	0.000
4589	15.29333	458.434	-659.103	26.621	-401.513	-561.524	28.531	193.456	-491.692	28.666	249.068	-181.858	31.018	-93.254	-143.293	33.327	-239.481	-529.080	33.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	655.631	-213.981	126.101	0.000	0.000	0.000
4590	15.29667	458.409	-659.067	26.663	-401.523	-561.555	28.547	193.426	-491.690	28.600	249.060	-181.897	30.971	-93.264	-143.290	33.312	-239.475	-529.082	33.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	651.648	-213.106	131.055	0.000	0.000	0.000
4591	15.30000	458.436	-659.117	26.520	-401.518	-561.528	28.587	193.467	-491.697	28.671	249.081	-181.867	31.009	-93.269	-143.264	33.356	-239.488	-529.111	33.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	647.348	-211.843	136.393	0.000	0.000	0.000
4592	15.30333	458.416	-659.063	26.536	-401.492	-561.526	28.596	193.438	-491.632	28.573	249.070	-181.875	31.031	-93.221	-143.278	33.262	-239.458	-529.109	33.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	643.127	-210.720	141.860	0.000	0.000	0.000
4593	15.30667	458.413	-658.974	26.602	-401.521	-561.538	28.554	193.406	-491.676	28.513	249.056	-181.869	31.018	-93.256	-143.258	33.328	-239.475	-529.082	33.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	638.653	-209.425	147.866	0.000	0.000	0.000
4594	15.31000	458.424	-659.010	26.574	-401.503	-561.530	28.579	193.429	-491.688	28.621	249.066	-181.883	31.022	-93.244	-143.263	33.325	-239.467	-529.047	33.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	634.429	-208.178	153.957	0.000	0.000	0.000
4595	15.31333	458.447	-659.047	26.461	-401.533	-561.565	28.540	193.441	-491.668	28.592	249.054	-181.888	31.031	-93.223	-143.262	33.224	-239.498	-529.054	33.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	630.112	-206.936	160.301	0.000	0.000	0.000
4596	15.31667	458.401	-658.988	26.661	-401.529	-561.551	28.561	193.446	-491.659	28.593	249.093	-181.846	31.064	-93.251	-143.294	33.309	-239.498	-529.058	33.128	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	625.629	-205.432	167.072	0.000	0.000	0.000
4597	15.32000	458.443	-659.048	26.491	-401.543	-561.533	28.572	193.409	-491.700	28.548	249.078	-181.838	31.013	-93.226	-143.293	33.289	-239.467	-529.046	33.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	621.149	-203.834	174.077	0.000	0.000	0.000
4598	15.32333	458.428	-659.047	26.575	-401.513	-561.550	28.537	193.427	-491.689	28.644	249.090	-181.885	31.075	-93.238	-143.252	33.209	-239.461	-529.049	33.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	616.650	-202.241	181.490	0.000	0.000	0.000
4599	15.32667	458.415	-658.987	26.608	-401.519	-561.531	28.558	193.409	-491.675	28.546	249.056	-181.842	31.024	-93.259	-143.305	33.339	-239.451	-529.111	33.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	612.125	-200.697	189.117	0.000	0.000	0.000
4600	15.33000	458.418	-659.043	26.632	-401.510	-561.523	28.565	193.439	-491.705	28.605	249.090	-181.864	31.035	-93.244	-143.246	33.312	-239.504	-529.052	33.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	607.675	-199.120	197.008	0.000	0.000	0.000
4601	15.33333	458.405	-659.066	26.549	-401.491	-561.548	28.543	193.428	-491.712	28.616	249.065	-181.898	30.984	-93.252	-143.254	33.262	-239.475	-529.086	33.092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	603.067	-197.440	205.233	0.000	0.000	0.000
4602	15.33667	458.426	-659.071	26.543	-401.522	-561.537	28.547	193.451	-491.691	28.628	249.037	-181.904	31.000	-93.256	-143.248	33.260	-239.467	-529.046	33.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	598.618	-195.811	213.704	0.000	0.000	0.000
4603	15.34000	458.430	-659.066	26.649	-401.517	-561.539	28.567	193.452	-491.676	28.636	249.042	-181.874	30.943	-93.234	-143.286	33.242	-239.481	-529.080	33.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	592.491	-193.734	225.008	0.000	0.000	0.000
4604	15.34333	458.437	-659.019	26.588	-401.495	-561.523	28.588	193.438	-491.673	28.713	249.065	-181.877	30.995	-93.278	-143.279	33.299	-239.467	-529.046	33.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	587.366	-191.259	234.948	0.000	0.000	0.000
4605	15.34667	458.426	-659.112	26.578	-401.516	-561.551	28.581	193.419	-491.655	28.549	249.050	-181.889	30.976	-93.245	-143.267	33.273	-239.473	-529.044	33.088	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	582.798	-189.344	244.458	0.000	0.000	0.000
4606	15.35000	458.408	-659.015	26.594	-401.505	-561.555	28.549	193.418	-491.661	28.596	249.060	-181.856	31.077	-93.234	-143.210	33.339	-239.491	-529.018	33.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	578.406	-187.394	254.064	0.000	0.000	0.000
4607	15.35333	458.426	-659.002	26.633	-401.506	-561.518	28.561	193.441	-491.678	28.694	249.030	-181.879	30.982	-93.238	-143.287	33.269	-239.459	-529.147	33.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	574.084	-184.998	264.337	0.000	0.000	0.000
4608	15.35667	458.387	-659.037	26.699	-401.508	-561.539	28.556	193.431	-491.704	28.570	249.057	-181.893	30.995	-93.219	-143.267	33.288	-239.475	-529.087	33.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	570.383	-182.629	273.752	0.000	0.000	0.000
4609	15.36000	458.412	-659.020	26.634	-401.494	-561.509	28.603	193.458	-491.692	28.652	249.071	-181.877	30.987	-93.257	-143.253	33.339	-239.467	-529.046	33.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	566.673	-180.090	282.950	0.000	0.000	0.000
4610	15.36333	458.409	-659.027	26.532	-401.523	-561.511	28.592	193.419	-491.650	28.598	249.053	-181.873	30.983	-93.261	-143.281	33.365	-239.483	-529.123	33.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	562.427	-178.119	293.906	0.000	0.000	0.000
4611	15.36667	458.392	-659.013	26.686	-401.523	-561.496	28.623	193.450	-491.665	28.687	249.063	-181.894	31.004	-93.268	-143.310	33.408	-239.491	-529.017	33.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	558.268	-176.352	305.338	0.000	0.000	0.000
4612	15.37000	458.422	-659.110	26.554	-401.526	-561.555	28.537	193.442	-491.675	28.620	249.056	-181.904	31.010	-93.240	-143.210	33.346	-239.461	-529.049	33.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	554.179	-174.603	317.081	0.000	0.000	0.000
4613	15.37333	458.445	-659.035	26.505	-401.505	-561.498	28.600	193.440	-491.685	28.611	249.062	-181.888	31.004	-93.226	-143.264	33.341	-239.490	-529.018	33.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	550.238	-172.200	329.223	0.000	0.000	0.000
4614	15.37667	458.422	-659.071	26.525	-401.507	-561.537	28.541	193.439	-491.666	28.563	249.055	-181.874	31.023	-93.222	-143.288	33.224	-239.467	-529.046	33.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	546.376	-170.003	341.660	0.000	0.000	0.000
4615	15.38000	458.410	-659.003	26.547	-401.512	-561.540	28.590	193.439	-491.685	28.607	249.046	-181.900	30.963	-93.261	-143.320	33.391	-239.480	-529.076	33.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	542.602	-167.650	354.534	0.000	0.000	0.000
4616	15.38333	458.403	-659.045	26.703	-401.497	-561.500	28.573	193.451	-491.670	28.702	249.055	-181.879	31.002	-93.261	-143.310	33.352	-239.475	-529.082	33.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	539.141	-165.259	367.653	0.000	0.000	0.000
4617	15.38667	458.403	-659.057	26.602	-401.540	-561.542	28.546	193.405	-491.665	28.618	249.066	-181.871	30.993	-93.241	-143.221	33.258	-239.491	-529.022	33.158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	535.872	-162.639	380.912	0.000	0.000	0.000
4618	15.39000	458.426	-659.061	26.466	-401.543	-561.545	28.551	193.395	-491.671	28.520	249.049	-181.897	30.988	-93.247	-143.290	33.361	-239.473	-529.044	33.088	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	532.834	-160.104	394.160	0.000	0.000	0.000
4619	15.39333	458.421	-658.976	26.529	-401.503	-561.532	28.553	193.465	-491.674	28.696	249.035	-181.895	30.950	-93.246	-143.301	33.238	-239.475	-529.082	33.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	530.175	-157.325	407.804	0.000	0.000	0.000
4620	15.39667	458.422	-659.065	26.641	-401.529	-561.543	28.578	193.413	-491.683	28.575	249.088	-181.885	30.960	-93.270	-143.302	33.276	-239.512	-529.087	33.064	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	527.936	-154.220	421.771	0.000	0.000	0.000
4621	15.40000	458.425	-659.029	26.598	-401.516	-561.535	28.595	193.437	-491.693	28.637	249.050	-181.892	30.992	-93.224	-143.253	33.318	-239.504	-529.051	33.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	525.686	-151.398	435.737	0.000	0.000	0.000
4622	15.40333	458.393	-659.009	26.594	-401.535	-561.532	28.555	193.447	-491.661	28.641	249.057	-181.887	30.981	-93.266	-143.180	33.418	-239.475	-529.082	33.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	523.705	-148.339	449.874	0.000	0.000	0.000
4623	15.40667	458.396	-659.015	26.687	-401.516	-561.524	28.545	193.446	-491.661	28.656	249.040	-181.863	31.009	-93.180	-143.266	33.253	-239.492	-529.056	33.126	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	521.957	-145.218	464.093	0.000	0.000	0.000
4624	15.41000	458.408	-658.966	26.576	-401.489	-561.538	28.568	193.417	-491.682	28.532	249.057	-181.884	30.971	-93.256	-143.244	33.419	-239.462	-529.053	33.139	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	520.308	-142.016	478.181	0.000	0.000	0.000
4625	15.41333	458.444	-659.049	26.563	-401.509	-561.475	28.600	193.412	-491.710	28.632	249.088	-181.860	30.980	-93.230	-143.287	33.293	-239.498	-529.054	33.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	518.747	-138.801	492.242	0.000	0.000	0.000
4626	15.41667	458.408	-659.017	26.610	-401.499	-561.531	28.545	193.445	-491.662	28.593	249.065	-181.902	31.016	-93.263	-143.257	33.393	-239.498	-529.054	33.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	517.131	-135.561	506.308	0.000	0.000	0.000
4627	15.42000	458.451	-659.060	26.541	-401.497	-561.512	28.593	193.440	-491.695	28.652	249.045	-181.885	30.963	-93.216	-143.299	33.162	-239.492	-529.056	33.126	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	515.521	-132.317	520.232	0.000	0.000	0.000
4628	15.42333	458.494	-659.188	26.770	-401.533	-561.533	28.589	193.455	-491.670	28.654	249.060	-181.885	31.054	-93.260	-143.243	33.309	-239.467	-529.046	33.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	513.865	-129.087	533.984	0.000	0.000	0.000
4629	15.42667	458.003	-659.020	27.953	-401.494	-561.523	28.564	193.445	-491.667	28.692	249.067	-181.821	31.054	-93.259	-143.327	33.299	-239.475	-529.082	33.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	512.267	-125.761	547.736	0.000	0.000	0.000
4630	15.43000	457.998	-658.936	28.023	-401.499	-561.512	28.613	193.421	-491.662	28.679	249.053	-181.878	30.958	-93.262	-143.246	33.296	-239.467	-529.047	33.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	510.580	-122.502	561.338	0.000	0.000	0.000
4631	15.43333	458.007	-658.974	28.008	-401.529	-561.527	28.542	193.465	-491.672	28.689	249.044	-181.887	30.994	-93.215	-143.245	33.256	-239.475	-529.082	33.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	508.958	-119.242	575.022	0.000	0.000	0.000
4632	15.43667	457.957	-658.944	27.989	-401.505	-561.546	28.563	193.469	-491.704	28.777	249.048	-181.899	30.984	-93.266	-143.302	33.310	-239.484	-528.986	33.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	507.337	-116.018	588.311	0.000	0.000	0.000
4633	15.44000	457.982	-658.972	28.002	-401.501	-561.519	28.581	193.403	-491.676	28.538	249.061	-181.880	31.031	-93.262	-143.265	33.360	-239.484	-529.020	33.156	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	505.680	-112.713	601.322	0.000	0.000	0.000
4634	15.44333	457.990	-658.966	28.019	-401.520	-561.540	28.556	193.436	-491.659	28.612	249.081	-181.861	31.047	-93.272	-143.264	33.364	-239.467	-529.046	33.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	503.995	-109.512	614.492	0.000	0.000	0.000
4635	15.44667	457.991	-659.018	27.956	-401.482	-561.494	28.597	193.457	-491.667	28.673	249.079	-181.862	31.024	-93.255	-143.275	33.290	-239.506	-529.090	33.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	502.324	-106.506	627.540	0.000	0.000	0.000
4636	15.45000	458.000	-658.948	28.019	-401.504	-561.494	28.602	193.424	-491.685	28.607	249.050	-181.894	30.988	-93.224	-143.268	33.302	-239.491	-529.022	33.158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	500.615	-103.453	640.585	0.000	0.000	0.000
4637	15.45333	458.001	-659.018	27.961	-401.519	-561.528	28.594	193.430	-491.680	28.596	249.043	-181.911	30.955	-93.238	-143.295	33.273	-239.498	-529.054	33.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	498.998	-100.220	653.406	0.000	0.000	0.000
4638	15.45667	458.054	-659.095	27.921	-401.503	-561.576	28.513	193.441	-491.682	28.617	249.046	-181.881	31.004	-93.274	-143.282	33.378	-239.475	-529.082	33.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	497.366	-97.000	666.100	0.000	0.000	0.000
4639	15.46000	458.023	-659.029	27.945	-401.535	-561.540	28.580	193.440	-491.660	28.616	249.068	-181.858	31.036	-93.249	-143.340	33.228	-239.475	-529.087	33.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	495.822	-93.583	678.517	0.000	0.000	0.000
4640	15.46333	458.015	-659.004	27.962	-401.522	-561.547	28.576	193.424	-491.659	28.585	249.059	-181.890	30.979	-93.249	-143.307	33.183	-239.460	-529.010	33.134	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	493.989	-90.588	690.898	0.000	0.000	0.000
